slno,userId,handler,title,subscriberCount,videoCount,userViewCount,joinedDate,contentId,contentType,partyName,partyShortName,duration,viewCount,commentCount,text,publishedTime,likeCount,replyCount,parentSlno,grandparentSlno,targetName,languageName,bullyLabel
1312,channelid1156,channelhandler1156,channeltitle1156,1,0,0,2020-05-11,UgyOgqU4TXHoKYrHgzB4AaABAg,comment,,,,,,সময় টিভি এখনো ভালো হয়নাই। ৪৫মিনিট এর ভিদিও কিভাবে পচার করলেন বলেন?,2024-08-16T07:02:46Z,0,0,695,695,organization,bengali,bully
1313,channelid1166,channelhandler1166,channeltitle1166,0,0,0,2017-10-08,UgwITIC5MGHLdnjcPHF4AaABAg,comment,,,,,,Aamar shanti-purno vabr shok korte u oari nai. Bafha deya hoyese.. proshashon nirob vumika palon korese.... aapnara jader shoirachar bolsen... shei shomoy to aapnara aandolon korte peresn..... kintu akhon aamra shok opalon korte pari nai... aaoamader bak shadhitomota rodh kora hoyese.. er daw kar..? aapnader,2024-08-16T07:02:40Z,0,0,695,695,people group,romanized bengali,not bully
1314,channelid1167,channelhandler1167,channeltitle1167,0,0,0,2024-08-14,Ugyqv2mfACcpOqeEIrJ4AaABAg,comment,,,,,,এমন একদিন যেন না আসে সমন্য়ক নাম শুনলে কুকুরের মত লাঠি নিয়ে না তাড়ায়,2024-08-16T07:02:38Z,0,0,695,695,people group,bengali,bully
1315,channelid1168,channelhandler1168,channeltitle1168,14600,133,760106,2023-11-16,UgxaIikmHERSRn-HYdd4AaABAg,comment,,,,,,আর কয়টা দিন অপেক্ষা কর তোকে জনগন জুতা পেটা করবে,2024-08-16T07:02:35Z,0,0,695,695,male,bengali,bully
1316,channelid1169,channelhandler1169,channeltitle1169,0,0,0,2024-08-15,UgycDFyB3X_VLaLNgoJ4AaABAg,comment,,,,,,"এসব আপনাদের নির্দেশই হচ্ছে, তা সবাই বুঝতে পেরেছে",2024-08-16T07:02:29Z,1,0,695,695,people group,bengali,bully
1317,channelid1170,channelhandler1170,channeltitle1170,0,0,0,2013-06-12,UgzwPBG-wWI_dEa6eyZ4AaABAg,comment,,,,,,বাংলা দেশের সব মানুষ কি বলদ? চেহারা দেখে ও অনেককিছু বুঝতে পারে।,2024-08-16T07:01:30Z,0,0,695,695,people group,bengali,bully
1318,channelid1171,channelhandler1171,channeltitle1171,1,0,0,2021-07-09,Ugzb6ezx-kdlIEFAkvB4AaABAg,comment,,,,,,বিবৃতি কি যথেষ্ট? নিবৃত র কোন উদ্যোগ কি ছিল?,2024-08-16T07:01:26Z,1,0,695,695,general people,bengali,not bully
1319,channelid1172,channelhandler1172,channeltitle1172,0,0,0,2024-04-03,UgwMdf6EyXZsq2CSC4V4AaABAg,comment,,,,,,আপনাদের ঘাড়ে উঠে ছাত্রদল যুবদল এইসব আকাম করছে আপনাদেরকে ডুবিয়ে দেবে এরা সাবধান হয়ে যান এদেশের জনগণ কিন্তু আপনাদের সাথে ছিল আছে বেদের জন্য আপনারা বিপাকে পড়বেন,2024-08-16T07:01:10Z,0,0,695,695,people group,bengali,bully
1320,channelid1173,channelhandler1173,channeltitle1173,6,4,35,2023-07-14,UgzvI4gOYmQjhYGJAKd4AaABAg,comment,,,,,,একটা রাষ্টের দায়িত্ব পালনের জন্য তোমাদের করোই যোঘ্যতা নাই তোমরাতো বাচ্ছা পোলাপান শুধু মুখে বগর বগর করো দ্রব্য মুল্য বাড়ছে কেনো কারেন্ট থাকেনা কেনো আগেতো এসব নিয়ন্ত্রনে চিলো যা পারবেনা তা করতে যাও কেনো ভাই,2024-08-16T07:01:00Z,0,0,695,695,people group,bengali,bully
1321,channelid1174,channelhandler1174,channeltitle1174,0,1,0,2022-07-31,UgwcPiPTpHndJcRUjWp4AaABAg,comment,,,,,,বাংলাদেশের যে সমস্ত অরাজগতা হচ্ছে এর জন্য সমন্বয়ক যারা এরা সরাসরি দায়ী,2024-08-16T07:00:25Z,1,0,695,695,people group,bengali,bully
1322,channelid1175,channelhandler1175,channeltitle1175,0,0,0,2023-01-07,Ugy603QLFmZZaovFPTV4AaABAg,comment,,,,,,এদেরকে বিভিন্ন চ্যানেলে দেখানো বন্ধ করা হোক,2024-08-16T07:00:22Z,1,0,695,695,people group,bengali,bully
1323,channelid1176,channelhandler1176,channeltitle1176,0,0,0,2024-03-22,UgwIH0NKvc1uK9OZ36R4AaABAg,comment,,,,,,"কিরে তুরাকি সকল ছাত্রদেরকে নিয়ে আন্দোলন করছিসনা, তাহলে এই দায় কার হবে? চান্দু এসব বলে পার পাবানা, হিসাব তুমাদের দিতেই হবে।",2024-08-16T07:00:08Z,0,0,695,695,male,bengali,bully
1324,channelid1177,channelhandler1177,channeltitle1177,2,0,0,2022-02-11,UgxaMgXplv0cfS_VL3h4AaABAg,comment,,,,,,শেখ হাসিনার মন্ত্রী এমপি যদি হুকুমদাতা হয় অপরাধী হয়। তাহলে এই ছাত্র আন্দোলনের নাম করে যারা অপচেষ্টা অপকর্ম করছে তাদের হুকুমদাতা এই সমন্বয়কারী এই হবে।,2024-08-16T06:59:54Z,0,0,695,695,general people,bengali,not bully
1325,channelid1178,channelhandler1178,channeltitle1178,0,0,0,2023-09-16,UgxClgSfi7hI-FXPp-d4AaABAg,comment,,,,,,😂😂😂😂,2024-08-16T06:59:33Z,0,0,695,695,male,emoji-only,not bully
1326,channelid1179,channelhandler1179,channeltitle1179,24,159,1754,2016-12-15,UgxaN89Eq0-RTASNcIZ4AaABAg,comment,,,,,,সমস্যা নেই। চালিয়ে যাও। তরুন সমাজ,2024-08-16T06:59:29Z,0,0,695,695,people group,bengali,not bully
1327,channelid1180,channelhandler1180,channeltitle1180,2,0,0,2022-10-29,UgzsRvItWhY7pKI_hTJ4AaABAg,comment,,,,,,আমাদের মত গরিব মানুষ বর্তমান অসহায় পড়েছে এটা কে দেখবে,2024-08-16T06:59:13Z,0,0,695,695,people group,bengali,not bully
1328,channelid1181,channelhandler1181,channeltitle1181,1,0,0,2024-05-22,Ugyw0qKvIbExjKCPpAB4AaABAg,comment,,,,,,বাচ্চা পোলাপান লোভ সামলাতে পারে নাই,2024-08-16T06:58:54Z,0,0,695,695,people group,bengali,bully
1329,channelid1182,channelhandler1182,channeltitle1182,0,0,0,2024-01-07,UgzRWYLBEucL6GL3QdF4AaABAg,comment,,,,,,শ্রদ্ধার সাথে এই সমন্নয়ক কে ধন্যবাদ জানাই।,2024-08-16T06:58:39Z,0,0,695,695,male,bengali,not bully
1330,channelid1183,channelhandler1183,channeltitle1183,0,0,0,2024-04-01,Ugz6mtby09Kl6PHzQTl4AaABAg,comment,,,,,,এতো ভাংচুরের দায়ি কে?,2024-08-16T06:58:37Z,2,0,695,695,general people,bengali,not bully
1331,channelid1184,channelhandler1184,channeltitle1184,0,0,0,2024-04-27,Ugzh2XRIhWmPuODNuD54AaABAg,comment,,,,,,"দেশকে সুন্দর করতে গিয়ে দেশের অতীতের ইতিহাস ও ঐতিহ্য ধ্বংস করেছো। আমি ব্যক্তিগতভাবে মনে করি, তোমাদের জন্য এই দেশের সাধারণ জনগণ খুব কষ্টে দিন কাটাবে।",2024-08-16T06:58:07Z,17,0,695,695,people group,bengali,bully
1332,channelid1185,channelhandler1185,channeltitle1185,0,0,0,2021-02-06,Ugzo914nVYGij19q-wx4AaABAg,comment,,,,,,বড় বঙ্গ বন্দু সারজিম,2024-08-16T06:57:58Z,0,0,695,695,male,bengali,bully
1333,channelid1186,channelhandler1186,channeltitle1186,0,0,0,2012-07-16,UgyKYxqxdDr5MopXKKp4AaABAg,comment,,,,,,Lame excuses 😀,2024-08-16T06:57:31Z,0,0,695,695,male,english,bully
1334,channelid1187,channelhandler1187,channeltitle1187,0,0,0,2022-09-17,Ugy9leSG5tfWC1b0jAV4AaABAg,comment,,,,,,"তুমরা সাধু তাই না,",2024-08-16T06:57:26Z,0,0,695,695,people group,bengali,bully
1335,channelid1188,channelhandler1188,channeltitle1188,1,0,0,2023-02-23,UgyfkQgxUL8F3zkJfEt4AaABAg,comment,,,,,,বৈষম্য বিরোধী আন্দোলন করেছেন এখন এগুলো কি হচ্ছে,2024-08-16T06:57:24Z,4,0,695,695,people group,bengali,not bully
1336,channelid1189,channelhandler1189,channeltitle1189,18,0,0,2012-02-05,Ugw1rO8TGdYOElHncE14AaABAg,comment,,,,,,একটু আস্তে প্রিয়। নাহিদ ও আসিফের থেকে অনেক যোগ্য লোক ছিল উপদেষ্টা হিসেবে শপথ নেবার৷ কিন্তু তোমাদের স্বার্থের কারনে তারা আজ উপদেষ্টা। জাহাঙ্গীর নগর বিশ্ববিদ্যালয় এর ছাত্র-ছাত্রীদের অনেক অবদান এই আন্দোলনে কিন্তু সব সুযোগ আর ফুটেজ নিতেছ তোমরা ৬-৭ জন। ১৬ বছরের শাসন যেমন ১৬ দিনে শেষ হইছে যদি তোমাদের কোন গাফিলতি প্রকাশ পায় তবে ১৬ মিনিটে সেটার হিসাব সুদে আসলে পাবা। আশাকরী তেমন কিছুই যেন না হয়। কিন্তু যদি হয় তবে পরিনাম হবে মারাত্নক।,2024-08-16T06:56:30Z,0,0,695,695,people group,bengali,bully
1337,channelid1173,channelhandler1173,channeltitle1173,6,4,35,2023-07-14,Ugxhc-6muDm_n5OwFxh4AaABAg,comment,,,,,,এর জন্য আপনারাই দায়ি,2024-08-16T06:56:24Z,0,0,695,695,people group,bengali,bully
1338,channelid1190,channelhandler1190,channeltitle1190,13,0,0,2020-12-28,UgzAnFiHH4YnQ3CLlYd4AaABAg,comment,,,,,,এখন বোধদয় হচ্ছে?,2024-08-16T06:55:43Z,1,0,695,695,male,bengali,not bully
1339,channelid1191,channelhandler1191,channeltitle1191,0,0,0,2016-01-20,UgwlUrPB21SwGOkL8Dp4AaABAg,comment,,,,,,ভন্ডকে কেউ থামাও,2024-08-16T06:55:43Z,0,0,695,695,male,bengali,bully
1340,channelid1192,channelhandler1192,channeltitle1192,0,0,0,2022-07-27,Ugw_KIAG14ZUVR3slhd4AaABAg,comment,,,,,,তোমরা ছাএরা বাল ফেলাইছ,2024-08-16T06:54:05Z,0,0,695,695,people group,bengali,bully
1341,channelid1193,channelhandler1193,channeltitle1193,0,0,0,2023-01-04,UgzhJSQ1vsslhcHk8EV4AaABAg,comment,,,,,,এসনের দায় কার?,2024-08-16T06:53:38Z,0,0,695,695,general people,bengali,not bully
1342,channelid1194,channelhandler1194,channeltitle1194,7,37,3718,2017-08-10,UgwIUivK7mWSzM2MmdZ4AaABAg,comment,,,,,,"এত নিরাপত্তা হীনতার দায় এই ছাএদের, চুরি, বেতন না পাওয়া,।",2024-08-16T06:53:17Z,0,0,695,695,people group,bengali,bully
1343,channelid1195,channelhandler1195,channeltitle1195,3,0,0,2021-05-29,UgzVMbgluNvq6jdcSIV4AaABAg,comment,,,,,,তোরা এতো পারিস তাহলে এতো অন্যায় হচ্ছে কেন।,2024-08-16T06:53:14Z,1,0,695,695,people group,bengali,bully
1344,channelid1196,channelhandler1196,channeltitle1196,1,0,0,2021-08-31,UgwfEOCqfepQwFcRV-94AaABAg,comment,,,,,,দেশে এখন যতো কিছুই হোক তার দায়ভার আপনাদের নিতে হবে এখন এইসব কথা বলে কোনো লাভ নেই,2024-08-16T06:52:13Z,1,0,695,695,people group,bengali,not bully
1345,channelid1197,channelhandler1197,channeltitle1197,80,14,2084,2018-02-15,Ugwjd4h6XtqYXrK9Ld94AaABAg,comment,,,,,,"যার নেতৃত্বে এই দেশ স্বাধীন হলো! যার কারণে আমরা বাংলাদেশ নামক ভূখণ্ডের পতাকা পেয়েছি ইভেন সেই পতাকা মাথায় নিয়ে তোমরা বংগবন্ধুর শোক পালনকারীদেরকে উলংগ করো বাবা ও মায়ের বয়সী অনেক কে হামলা করো। যেদেশে জাতির জনকের শোক পালন করা যায় না, সে দেশ কিসের স্বাধীন 🥲🥲",2024-08-16T06:51:59Z,1,0,695,695,people group,bengali,bully
1346,channelid1198,channelhandler1198,channeltitle1198,0,0,0,2019-10-14,UgzNbTRQc6-0e9jc7VJ4AaABAg,comment,,,,,,মেধাবী ভাইটির চাপায় মনে হয় অতিরিক্ত গোস্ত লাগছে দেখছি। ছোট ভাইটি তোমাদের তথাকথিত সংস্কার তো পেয়ে গেছো এবার আমাদের অহেতুক বিড়ম্বনা থেকে মাফ করো। একটু না অনেক বেশি হয়ে যাচ্ছে এখন,2024-08-16T06:51:21Z,6,0,695,695,male,bengali,bully
1347,channelid1199,channelhandler1199,channeltitle1199,9,1,194,2018-05-27,UgyMsyI0b-kvbthYqkh4AaABAg,comment,,,,,,Nesa Dorsey khomotai¿?? ¿¿???????,2024-08-16T06:50:46Z,0,0,695,695,people group,romanized bengali,bully
1348,channelid1200,channelhandler1200,channeltitle1200,17,17,5547,2016-06-28,Ugyj7c5aTYdWHKQPGbd4AaABAg,comment,,,,,,উস্কানি দেওয়ার অভিযোগে তোমার বিচার ও হবে একদিন। একজন মহান নেতার মৃত্যু বার্ষিকী উদযাপন ঠেকাতে রেজিস্ট্যান্স উইক কর্মসূচি এবং ডিজে নাচ সব কিছুর উস্কানির পেছনে তুমি। তোমার বিচার হবেই,2024-08-16T06:50:42Z,0,0,695,695,male,bengali,bully
1349,channelid1201,channelhandler1201,channeltitle1201,5,0,0,2020-05-19,UgwSqgzAy99PBfUkc1R4AaABAg,comment,,,,,,Joy bangla,2024-08-16T06:50:25Z,0,0,695,695,organization,english,not bully
1350,channelid1199,channelhandler1199,channeltitle1199,9,1,194,2018-05-27,UgwsMMnyr1u7saZc1A94AaABAg,comment,,,,,,Ata kono biplobi konto noi,2024-08-16T06:50:09Z,0,0,695,695,male,romanized bengali,not bully
1351,channelid1199,channelhandler1199,channeltitle1199,9,1,194,2018-05-27,UgxKcl_sLxd-eXM4wPR4AaABAg,comment,,,,,,Apnar kota hobena...... sokto podokkep nity hoby,2024-08-16T06:49:03Z,0,0,695,695,male,romanized bengali,not bully
1352,channelid1202,channelhandler1202,channeltitle1202,0,0,0,2023-10-23,UgzliN2wnQel4NzhR3l4AaABAg,comment,,,,,,সব দোষ তোমাদের। এই দায় এড়িয়ে যাওয়ার কোন সুযোগ নেই।,2024-08-16T06:48:45Z,14,0,695,695,people group,bengali,bully
1353,channelid1203,channelhandler1203,channeltitle1203,13,4,121,2017-08-26,UgzeGd3JI4W9j6-gyLl4AaABAg,comment,,,,,,দালালের বাচ্চা,2024-08-16T06:47:24Z,0,0,695,695,male,bengali,bully
1354,channelid1197,channelhandler1197,channeltitle1197,80,14,2084,2018-02-15,UgwlzutiYhJ2Fqi2x3R4AaABAg,comment,,,,,,ধন্যবাদ ভাই,2024-08-16T06:47:20Z,0,0,695,695,male,bengali,not bully
